Wall time,Step,Value
1669749803.697515,0,0.10305000096559525
1669749855.2803826,1,0.10000000149011612
1669749909.7887187,2,0.10000000149011612
1669749966.2763295,3,0.10000000149011612
1669750018.7068453,4,0.10000000149011612
1669750074.8496192,5,0.10000000149011612
1669750128.6743066,6,0.13357000052928925
1669750181.553901,7,0.1060200035572052
1669750235.0002189,8,0.1550000011920929
1669750288.583829,9,0.11259999871253967
1669750341.0374832,10,0.13631999492645264
1669750393.3265762,11,0.11010999977588654
1669750445.5718167,12,0.1400199979543686
1669750498.109216,13,0.13502000272274017
1669750552.8845024,14,0.15705999732017517
1669750605.162692,15,0.17938999831676483
1669750657.5451934,16,0.18355999886989594
1669750709.8208153,17,0.18951000273227692
1669750760.9300535,18,0.23142999410629272
1669750812.3732843,19,0.23068000376224518
1669750862.551596,20,0.2313700020313263
1669750912.882086,21,0.23628999292850494
1669750962.1357815,22,0.23399999737739563
1669751013.994268,23,0.2395000010728836
1669751067.119833,24,0.248089998960495
1669751119.8816938,25,0.23649999499320984
1669751172.559045,26,0.24809999763965607
1669751225.0492103,27,0.23989999294281006
1669751278.5063233,28,0.23019999265670776
1669751328.9979782,29,0.24397000670433044
1669751379.6004112,30,0.23598000407218933
1669751430.0921772,31,0.22953000664710999
1669751480.4340572,32,0.26916998624801636
1669751533.701948,33,0.2590399980545044
1669751589.284773,34,0.2815900146961212
1669751644.8717575,35,0.29203000664711
1669751700.2068744,36,0.2865000069141388
1669751756.0120013,37,0.28141000866889954
1669751811.416644,38,0.28435999155044556
1669751866.6724663,39,0.28349998593330383
1669751921.8177183,40,0.3021300137042999
1669751977.3944025,41,0.30090999603271484
1669752032.678483,42,0.30379000306129456
1669752088.1587303,43,0.2999899983406067
1669752142.1951044,44,0.3264400064945221
1669752192.4771252,45,0.32519999146461487
1669752243.0553482,46,0.32519999146461487
1669752297.2194867,47,0.3230000138282776
1669752353.1340399,48,0.33730000257492065
1669752408.3533719,49,0.32919999957084656
1669752463.8834562,50,0.3248499929904938
1669752519.2700734,51,0.32850000262260437
1669752574.6407437,52,0.33840999007225037
1669752629.9461505,53,0.35040000081062317
1669752685.3481503,54,0.34226998686790466
1669752740.7853599,55,0.33511999249458313
1669752796.1983955,56,0.3467999994754791
1669752851.5958538,57,0.35249999165534973
1669752903.283368,58,0.34200000762939453
1669752953.7040865,59,0.3521000146865845
1669753004.0248938,60,0.357699990272522
1669753054.656555,61,0.35058000683784485
1669753104.9245074,62,0.35277000069618225
1669753155.3867612,63,0.3406299948692322
1669753210.6854622,64,0.3560900092124939
1669753265.8635323,65,0.36976000666618347
1669753321.2464182,66,0.36803001165390015
1669753377.0521102,67,0.37720000743865967
1669753432.7199786,68,0.375
1669753488.1797445,69,0.37529999017715454
1669753543.7826445,70,0.37191998958587646
1669753599.0327353,71,0.38510000705718994
1669753655.3193002,72,0.3605400025844574
1669753710.7871091,73,0.38569000363349915
1669753766.095924,74,0.3754900097846985
1669753816.2971401,75,0.37143999338150024
1669753866.5489595,76,0.3939799964427948
1669753916.9030895,77,0.414900004863739
1669753967.1538315,78,0.40790000557899475
1669754017.2162576,79,0.3896400034427643
1669754070.2809997,80,0.40720000863075256
1669754125.645191,81,0.4053899943828583
1669754181.0917249,82,0.4106999933719635
1669754236.5513947,83,0.42100000381469727
1669754291.9750247,84,0.42649999260902405
1669754347.3949654,85,0.4158799946308136
1669754402.7569082,86,0.39991000294685364
1669754458.1036155,87,0.4052099883556366
1669754513.035046,88,0.41655999422073364
1669754571.2898614,89,0.4302000105381012
1669754631.7046793,90,0.4301699995994568
1669754686.1598895,91,0.44519999623298645
1669754737.2190738,92,0.4300000071525574
1669754787.4990845,93,0.43522998690605164
1669754838.1189778,94,0.44929999113082886
1669754888.3154175,95,0.43018999695777893
1669754938.6132922,96,0.43896999955177307
1669754992.5577075,97,0.4537999927997589
1669755047.990007,98,0.44051000475883484
1669755105.0352287,99,0.44067999720573425
1669755162.2580364,100,0.4418100118637085
1669755219.7777488,101,0.45414999127388
1669755277.2181435,102,0.46239998936653137
1669755334.0759418,103,0.4575499892234802
1669755389.2995188,104,0.4423600137233734
1669755444.5105011,105,0.4684700071811676
1669755499.6062698,106,0.4633699953556061
1669755555.200909,107,0.4401099979877472
1669755606.66842,108,0.4454199969768524
1669755656.9587483,109,0.4708999991416931
