Wall time,Step,Value
1668330701.9610586,0,0.10000000149011612
1668330743.3150494,1,0.10000000149011612
1668330784.7750437,2,0.10000000149011612
1668330826.193,3,0.10000000149011612
1668330867.8842883,4,0.10000000149011612
1668330908.9968715,5,0.10000000149011612
1668330952.041011,6,0.10000000149011612
1668330994.8786414,7,0.10000000149011612
1668331037.5954902,8,0.10000000149011612
1668331080.6636527,9,0.12110000103712082
1668331123.4606876,10,0.10000000149011612
1668331165.8152103,11,0.1655000001192093
1668331208.8626504,12,0.10400000214576721
1668331251.669394,13,0.11140000075101852
1668331294.5700562,14,0.10490000247955322
1668331336.8069263,15,0.12520000338554382
1668331379.4988303,16,0.19009999930858612
1668331422.0970159,17,0.20800000429153442
1668331464.8183348,18,0.1868000030517578
1668331507.1480155,19,0.2337000072002411
1668331549.5812485,20,0.19380000233650208
1668331593.609143,21,0.23899999260902405
1668331634.776505,22,0.2272000014781952
1668331675.7037618,23,0.24459999799728394
1668331716.3210132,24,0.24699999392032623
1668331757.1395113,25,0.23739999532699585
1668331797.4133382,26,0.21559999883174896
1668331838.350662,27,0.225600004196167
1668331878.6481478,28,0.24009999632835388
1668331919.1684237,29,0.24449999630451202
1668331959.8127513,30,0.25999999046325684
1668332000.4890902,31,0.2513999938964844
1668332043.2111402,32,0.2540000081062317
1668332085.7746043,33,0.25859999656677246
1668332131.7692852,34,0.24699999392032623
1668332175.6002603,35,0.26809999346733093
1668332218.5207973,36,0.260699987411499
1668332261.552643,37,0.2612000107765198
1668332304.841009,38,0.2574000060558319
1668332347.8433514,39,0.25110000371932983
1668332390.9302003,40,0.2786000072956085
1668332433.9929047,41,0.2937999963760376
1668332476.5250928,42,0.29280000925064087
1668332519.807264,43,0.3034000098705292
1668332563.2699347,44,0.2867000102996826
1668332606.4119818,45,0.30239999294281006
1668332647.5176747,46,0.2854999899864197
1668332687.6558044,47,0.30820000171661377
1668332728.2768903,48,0.289000004529953
1668332769.319358,49,0.3197999894618988
1668332809.9106586,50,0.32010000944137573
1668332850.3569891,51,0.3203999996185303
1668332890.7369068,52,0.32429999113082886
1668332932.9579442,53,0.3343999981880188
1668332976.556625,54,0.3246999979019165
1668333019.8902304,55,0.3221000134944916
1668333063.4585245,56,0.3228999972343445
1668333107.119034,57,0.3312000036239624
1668333150.9882927,58,0.3366999924182892
1668333194.594662,59,0.32739999890327454
1668333237.816494,60,0.3352000117301941
1668333281.4074318,61,0.3395000100135803
1668333325.1837134,62,0.3357999920845032
1668333368.62303,63,0.33469998836517334
1668333411.6252007,64,0.3515999913215637
1668333454.7315145,65,0.3325999975204468
1668333497.9862094,66,0.34549999237060547
1668333539.0714996,67,0.3499999940395355
1668333579.6094122,68,0.3497999906539917
1668333620.0473523,69,0.3578000068664551
1668333660.9474678,70,0.3517000079154968
1668333701.5781333,71,0.36399999260902405
1668333742.1645362,72,0.35359999537467957
1668333782.550806,73,0.3709999918937683
1668333824.4409304,74,0.36550000309944153
1668333867.9237294,75,0.3517000079154968
1668333911.5871985,76,0.37439998984336853
1668333954.7966416,77,0.3767000138759613
1668333998.448058,78,0.38040000200271606
1668334041.8503907,79,0.37139999866485596
1668334085.5380464,80,0.36970001459121704
1668334129.0804799,81,0.3856000006198883
1668334172.0892096,82,0.39250001311302185
1668334216.1145456,83,0.38760000467300415
1668334259.4256866,84,0.38359999656677246
1668334302.6561105,85,0.4049000144004822
1668334346.0255432,86,0.39899998903274536
1668334389.5900447,87,0.391400009393692
1668334431.3386664,88,0.4002000093460083
1668334471.600325,89,0.3878999948501587
1668334511.7488108,90,0.4025999903678894
1668334552.170177,91,0.4074999988079071
1668334592.6294017,92,0.4171999990940094
1668334633.26804,93,0.4025000035762787
1668334673.5685718,94,0.4194999933242798
1668334714.4373114,95,0.4251999855041504
1668334757.4936285,96,0.41909998655319214
1668334800.718963,97,0.43630000948905945
1668334843.9075048,98,0.44020000100135803
1668334888.296869,99,0.44279998540878296
1668334931.609947,100,0.436599999666214
1668334974.7705755,101,0.4311999976634979
1668335017.8787122,102,0.4438000023365021
1668335061.2905877,103,0.44589999318122864
1668335104.5236092,104,0.44850000739097595
1668335147.5954523,105,0.44519999623298645
1668335191.6543307,106,0.4431000053882599
1668335235.4603384,107,0.45570001006126404
1668335278.8988352,108,0.45260000228881836
1668335321.8996089,109,0.44350001215934753
1668335362.3531957,110,0.459199994802475
1668335403.3062572,111,0.4627000093460083
1668335443.9836712,112,0.4587000012397766
1668335484.5053105,113,0.45649999380111694
1668335525.7826915,114,0.46140000224113464
1668335566.1934116,115,0.4596000015735626
1668335606.3822684,116,0.46380001306533813
1668335648.770684,117,0.4652999937534332
1668335691.2158914,118,0.4724999964237213
1668335733.4413235,119,0.45969998836517334
1668335775.7897239,120,0.4569000005722046
1668335818.6795309,121,0.47110000252723694
1668335861.024783,122,0.4814000129699707
1668335903.7952285,123,0.4819999933242798
1668335946.4794483,124,0.4814000129699707
1668335989.9279652,125,0.48739999532699585
1668336032.8844717,126,0.4862000048160553
1668336075.884116,127,0.4880000054836273
1668336118.852225,128,0.4853000044822693
1668336162.190211,129,0.4844000041484833
1668336205.402029,130,0.5015000104904175
1668336247.030684,131,0.4925000071525574
1668336288.2989569,132,0.5020999908447266
1668336329.2364204,133,0.5024999976158142
1668336369.365018,134,0.490200012922287
1668336410.1153119,135,0.5029000043869019
1668336451.1666305,136,0.5090000033378601
1668336491.6893048,137,0.5037999749183655
1668336533.7391403,138,0.5049999952316284
1668336576.6966028,139,0.5105999708175659
1668336619.7138665,140,0.5185999870300293
1668336662.358043,141,0.503600001335144
1668336705.8303216,142,0.5224999785423279
1668336748.7156987,143,0.5205000042915344
1668336791.6932235,144,0.5131000280380249
1668336834.732928,145,0.5228999853134155
1668336877.8808918,146,0.517799973487854
1668336920.9166281,147,0.5246999859809875
1668336963.7214694,148,0.5228999853134155
1668337006.3612783,149,0.5271000266075134
