Wall time,Step,Value
1668223655.9294565,0,0.10000000149011612
1668223698.4611707,1,0.10000000149011612
1668223741.3374789,2,0.10000000149011612
1668223785.8259492,3,0.10000000149011612
1668223833.530719,4,0.10000000149011612
1668223878.1112905,5,0.10000000149011612
1668223922.5677364,6,0.10000000149011612
1668223969.1200979,7,0.10000000149011612
1668224015.0801136,8,0.10000000149011612
1668224060.4145513,9,0.10750000178813934
1668224104.2695785,10,0.1437000036239624
1668224148.237313,11,0.09950000047683716
1668224192.9693885,12,0.10679999738931656
1668224237.078595,13,0.12439999729394913
1668224281.4899728,14,0.1437000036239624
1668224324.6571896,15,0.16930000483989716
1668224368.643955,16,0.20110000669956207
1668224412.546747,17,0.188400000333786
1668224457.7035992,18,0.21070000529289246
1668224502.3131416,19,0.18440000712871552
1668224547.7647338,20,0.219200000166893
1668224592.808083,21,0.2102999985218048
1668224638.7688425,22,0.211899995803833
1668224682.6671412,23,0.21299999952316284
1668224727.7863655,24,0.2624000012874603
1668224771.107364,25,0.2476000040769577
1668224815.3093922,26,0.2442999929189682
1668224858.4812863,27,0.26260000467300415
1668224902.6944482,28,0.25589999556541443
1668224947.8492508,29,0.2597000002861023
1668224991.5487647,30,0.26080000400543213
1668225034.8985302,31,0.257999986410141
1668225077.33808,32,0.24050000309944153
1668225120.198565,33,0.25429999828338623
1668225163.100673,34,0.26589998602867126
1668225206.5429926,35,0.29490000009536743
1668225250.252832,36,0.2851000130176544
1668225294.5668204,37,0.28040000796318054
1668225337.9958222,38,0.2996000051498413
1668225382.1249676,39,0.3084999918937683
1668225426.04872,40,0.30399999022483826
1668225469.128288,41,0.30640000104904175
1668225514.5658169,42,0.29589998722076416
1668225557.6184802,43,0.3073999881744385
1668225601.4271002,44,0.30550000071525574
1668225645.2470026,45,0.30320000648498535
1668225688.9248488,46,0.3160000145435333
1668225731.9421604,47,0.31690001487731934
1668225774.4465914,48,0.3334999978542328
1668225817.7084017,49,0.3222000002861023
1668225861.149085,50,0.30889999866485596
1668225903.6524773,51,0.32899999618530273
1668225947.6719735,52,0.33180001378059387
1668225992.8742876,53,0.34200000762939453
1668226036.0566432,54,0.33660000562667847
1668226079.0382044,55,0.3411000072956085
1668226121.7487383,56,0.33480000495910645
1668226165.0417445,57,0.3458999991416931
1668226208.9631145,58,0.3391000032424927
1668226252.6425588,59,0.3483999967575073
1668226295.5315728,60,0.3499999940395355
1668226338.8942683,61,0.35580000281333923
1668226381.8666718,62,0.35420000553131104
1668226423.6090841,63,0.35530000925064087
1668226466.0230374,64,0.36250001192092896
1668226507.8950217,65,0.3569999933242798
1668226549.6936862,66,0.37299999594688416
1668226591.309928,67,0.3564999997615814
1668226632.7427251,68,0.3693999946117401
1668226674.0326943,69,0.36649999022483826
1668226718.691443,70,0.36329999566078186
1668226762.8891852,71,0.3790999948978424
1668226807.329237,72,0.3725000023841858
1668226852.1021044,73,0.37299999594688416
1668226897.2791958,74,0.3840999901294708
1668226941.9067378,75,0.39149999618530273
1668226987.0537307,76,0.3864000141620636
1668227032.2510219,77,0.39640000462532043
1668227077.4486673,78,0.40139999985694885
1668227122.374681,79,0.38420000672340393
1668227167.2680879,80,0.40290001034736633
1668227212.5570571,81,0.41269999742507935
1668227257.6998205,82,0.4068000018596649
1668227302.0539253,83,0.4043999910354614
1668227345.4055939,84,0.413100004196167
